era,release_date,set_name,set_code,card_number,edition,variant,language,japanese_name,english_name,category,artwork_reason,artwork_evidence_urls,stamps_reason,stamps_evidence_urls,canonical_image_url,card_uid
vs,2001-07-19,ポケモンカード★VS,VS,056/141,first,1ED,jp,ナツメのエーフィ,Sabrina's Espeon,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Sabrina's_Espeon_(VS_56) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/630841.jpg,041bba2f-c708-4034-8bcd-51351faaf0cb
vs,2001-07-19,ポケモンカード★VS,VS,057/141,unknown,UNKNOWN,jp,カスミのラプラス,Misty's Lapras,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Misty's_Lapras_(VS_57) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/630843.jpg,6954bf6f-107b-40b4-8035-1713c24b863b
vs,2001-07-19,ポケモンカード★VS,VS,058/141,unknown,UNKNOWN,jp,カスミのヌオー,Misty's Quagsire,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Misty's_Quagsire_(VS_58) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/630844.jpg,a4a1ad14-eeea-4622-a825-604308096e46
vs,2001-07-19,ポケモンカード★VS,VS,059/141,unknown,UNKNOWN,jp,エリカのキレイハナ,Erika's Bellossom,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Erika's_Bellossom_(VS_59) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/630845.jpg,55a86ca2-1451-4a26-aef2-97e54fe610eb
vs,2001-07-19,ポケモンカード★VS,VS,060/141,unknown,UNKNOWN,jp,エリカのワタッコ,Erika's Jumpluff,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Erika's_Jumpluff_(VS_60) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/630846.jpg,13383d1e-d42a-414a-9edd-801b219fc1d2
vs,2001-07-19,ポケモンカード★VS,VS,062/141,unknown,UNKNOWN,jp,アンズのアーボック,Janine's Arbok,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Janine's_Arbok_(VS_62) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/artofpkm/ea9bd2c3-2fdb-4ad3-82fc-2d2d83395458.jpg,ea9bd2c3-2fdb-4ad3-82fc-2d2d83395458
vs,2001-07-19,ポケモンカード★VS,VS,063/141,unknown,UNKNOWN,jp,アンズのモルフォン,Janine's Venomoth,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Janine's_Venomoth_(VS_63) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631767.jpg,321980ba-54ff-43ee-9016-8200c0f3e987
vs,2001-07-19,ポケモンカード★VS,VS,064/141,unknown,UNKNOWN,jp,アンズのマタドガス,Janine's Weezing,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Janine's_Weezing_(VS_64) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631769.jpg,9af197c9-5e01-44ab-be95-9ed05f11b99d
vs,2001-07-19,ポケモンカード★VS,VS,065/141,unknown,UNKNOWN,jp,アンズのアリアドス,Janine's Ariados,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Janine's_Ariados_(VS_65) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631771.jpg,5c9796ec-0c37-4a0f-9724-0883e385768e
vs,2001-07-19,ポケモンカード★VS,VS,066/141,unknown,UNKNOWN,jp,アンズのクロバット,Janine's Crobat,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Janine's_Crobat_(VS_66) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631774.jpg,9fcd8757-a7bc-48c7-9d87-07d097997521
vs,2001-07-19,ポケモンカード★VS,VS,067/141,unknown,UNKNOWN,jp,アンズのツボツボ,Janine's Shuckle,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Janine's_Shuckle_(VS_67) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631776.jpg,debac356-eb5d-4a11-8f2f-0b3832986376
vs,2001-07-19,ポケモンカード★VS,VS,068/141,unknown,UNKNOWN,jp,タケシのオムスター,Brock's Omastar,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Brock's_Omastar_(VS_68) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631777.jpg,fb04f559-7c6c-4346-896b-970bd543bdaf
vs,2001-07-19,ポケモンカード★VS,VS,069/141,unknown,UNKNOWN,jp,タケシのカブトプス,Brock's Kabutops,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Brock's_Kabutops_(VS_69) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631778.jpg,8283183e-8bdf-4261-87b7-9db3d72e4a1f
vs,2001-07-19,ポケモンカード★VS,VS,070/141,unknown,UNKNOWN,jp,カツラのバクフーン,Blaine's Typhlosion,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Blaine's_Typhlosion_(VS_70) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631779.jpg,bcaa06ac-e1f8-4f31-8d55-687cc40c8ec4
vs,2001-07-19,ポケモンカード★VS,VS,071/141,first,1ED,jp,カツラのマグカルゴ,Blaine's Magcargo,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Blaine's_Magcargo_(VS_71) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631781.jpg,04f33f0f-dc03-418b-a2b8-d9684d186c6e
vs,2001-07-19,ポケモンカード★VS,VS,072/141,first,1ED,jp,イツキのヤドラン,Will's Slowbro,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Will's_Slowbro_(VS_72) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631783.jpg,4d3e2948-dcde-4f01-ae9b-495f1b1e27cc
vs,2001-07-19,ポケモンカード★VS,VS,073/141,unknown,UNKNOWN,jp,イツキのナッシー,Will's Exeggutor,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Will's_Exeggutor_(VS_73) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631831.jpg,9c7ecb9f-4d39-4c81-95be-2bff612a0b4e
vs,2001-07-19,ポケモンカード★VS,VS,074/141,unknown,UNKNOWN,jp,イツキのルージュラ,Will's Jynx,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Will's_Jynx_(VS_74) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631835.jpg,76599e6e-8c8d-4ec3-a1e5-5dcfa2ba80d2
vs,2001-07-19,ポケモンカード★VS,VS,075/141,unknown,UNKNOWN,jp,イツキのネイティオ,Will's Xatu,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Will's_Xatu_(VS_75) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631838.jpg,db864fac-24be-411c-bbff-3c2e91dceb56
vs,2001-07-19,ポケモンカード★VS,VS,076/141,unknown,UNKNOWN,jp,イツキのエーフィ,Will's Espeon,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Will's_Espeon_(VS_76) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631841.jpg,734d8001-60b5-4630-bed9-d7835214b1e4
vs,2001-07-19,ポケモンカード★VS,VS,077/141,unknown,UNKNOWN,jp,イツキのヤドキング,Will's Slowking,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Will's_Slowking_(VS_77) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/658356.jpg,757da8ed-763d-4cc4-8792-6d3849fd6bd3
vs,2001-07-19,ポケモンカード★VS,VS,079/141,unknown,UNKNOWN,jp,キョウのクロバット,Koga's Crobat,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Koga's_Crobat_(VS_79) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631846.jpg,03a03bec-dd71-472c-96f5-14dfdc098862
vs,2001-07-19,ポケモンカード★VS,VS,080/141,unknown,UNKNOWN,jp,キョウのフォレトス,Koga's Forretress,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Koga's_Forretress_(VS_80) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631848.jpg,9587a743-2732-49fc-ab46-101aaf53e4dc
vs,2001-07-19,ポケモンカード★VS,VS,081/141,unknown,UNKNOWN,jp,シバのカイリキー,Bruno's Machamp,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Bruno's_Machamp_(VS_81) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631850.jpg,3fe2cc13-e14c-4221-b683-226ebdb1d9bc
vs,2001-07-19,ポケモンカード★VS,VS,082/141,unknown,UNKNOWN,jp,シバのサワムラー,Bruno's Hitmonlee,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Bruno's_Hitmonlee_(VS_82) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631853.jpg,860cb169-03db-4221-9be8-823b98937b25
vs,2001-07-19,ポケモンカード★VS,VS,084/141,first,"キラ,1ED",jp,シバのハガネール,Bruno's Steelix,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Bruno's_Steelix_(VS_84) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631858.jpg,66da52e1-9f89-4a8b-bb48-85bbd9a08cc2
vs,2001-07-19,ポケモンカード★VS,VS,085/141,unknown,UNKNOWN,jp,シバのリングマ,Bruno's Ursaring,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Bruno's_Ursaring_(VS_85) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631859.jpg,821b544a-cd4c-4a2b-885c-25a54f7ec95c
vs,2001-07-19,ポケモンカード★VS,VS,086/141,unknown,UNKNOWN,jp,シバのカポエラー,Bruno's Hitmontop,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Bruno's_Hitmontop_(VS_86) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631867.jpg,7f1b80d1-8801-4cb7-81ad-b67c85bba469
vs,2001-07-19,ポケモンカード★VS,VS,088/141,unknown,UNKNOWN,jp,カリンのブーバー,Karen's Magmar,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Karen's_Magmar_(VS_88) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631874.jpg,52acc2d0-c162-411e-a394-6c7c9317a232
vs,2001-07-19,ポケモンカード★VS,VS,089/141,unknown,UNKNOWN,jp,カリンのブースター,Karen's Flareon,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Karen's_Flareon_(VS_89) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631877.jpg,61da7c5f-b8e3-4b9e-bd94-2b072bf5941a
vs,2001-07-19,ポケモンカード★VS,VS,090/141,first,1ED,jp,カリンのバンギラス,Karen's Tyranitar,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Karen's_Tyranitar_(VS_90) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/628138.jpg,7398019c-c262-4e35-a96a-becc176325ec
vs,2001-07-19,ポケモンカード★VS,VS,091/141,first,1ED,jp,カリンのブラッキー,Karen's Umbreon,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Karen's_Umbreon_(VS_91) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631878.jpg,9c68c3f0-fc14-4e90-a670-0d631910c7e5
vs,2001-07-19,ポケモンカード★VS,VS,092/141,first,1ED,jp,カリンのヘルガー,Karen's Houndoom,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Karen's_Houndoom_(VS_92) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631879.jpg,03b2bfba-7437-4cda-b858-4406dc5706b9
vs,2001-07-19,ポケモンカード★VS,VS,093/141,unknown,キラ,jp,R団のソーナンス,Rocket's Wobbuffet,artwork,Each exact VS printing has a card-level physical release history with no non-Japanese printing and is bound to the Japan-only set checklist.,https://bulbapedia.bulbagarden.net/wiki/Rocket's_Wobbuffet_(VS_93) | https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_VS_%28TCG%29 | https://www.pokellector.com/Pokemon-VS-Expansion/,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/631881.jpg,2c247d53-511d-49d2-851a-fa2227c8b707
